champion_name,tier,win_ratio,ban_ratio,pick_ratio,annie,olaf,galio,twistedfate,xinzhao,urgot,leblanc,vladimir,fiddlesticks,kayle,masteryi,alistar,ryze,sion,sivir,soraka,teemo,tristana,warwick,nunu,missfortune,ashe,tryndamere,jax,morgana,zilean,singed,evelynn,twitch,karthus,chogath,amumu,rammus,anivia,shaco,drmundo,sona,kassadin,irelia,janna,gangplank,corki,karma,taric,veigar,trundle,swain,caitlyn,blitzcrank,malphite,katarina,nocturne,maokai,renekton,jarvaniv,elise,orianna,monkeyking,brand,leesin,vayne,rumble,cassiopeia,skarner,heimerdinger,nasus,nidalee,udyr,poppy,gragas,pantheon,ezreal,mordekaiser,yorick,akali,kennen,garen,leona,malzahar,talon,riven,kogmaw,shen,lux,xerath,shyvana,ahri,graves,fizz,volibear,rengar,varus,nautilus,viktor,sejuani,fiora,ziggs,lulu,draven,hecarim,khazix,darius,jayce,lissandra,diana,quinn,syndra,aurelionsol,kayn,zoe,zyra,kaisa,seraphine,gnar,zac,yasuo,velkoz,taliyah,akshan,camille,braum,jhin,kindred,jinx,tahmkench,viego,senna,lucian,zed,kled,ekko,qiyana,vi,aatrox,nami,azir,yuumi,samira,thresh,illaoi,ksante,ivern,kalista,bard,rakan,xayah,ornn,sylas,rell,neeko,aphelios,pyke,sett,vex,yone,gwen,lillia,hwei,briar,naafiri,milio,nilah,belveth,renata,zeri
sona,3 Tier,0.5102,0.0013,0.0253,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.61,-1.0,-1.0,-1.0,48.05,55.0,-1.0,-1.0,-1.0,-1.0,56.72,-1.0,-1.0,52.17,-1.0,-1.0,-1.0,56.52,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.49,-1.0,-1.0,56.31,-1.0,-1.0,-1.0,47.0,-1.0,48.81,-1.0,-1.0,-1.0,44.53,-1.0,-1.0,-1.0,-1.0,-1.0,53.93,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.75,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.35,-1.0,-1.0,-1.0,-1.0,-1.0,50.94,48.22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.58,-1.0,-1.0,-1.0,-1.0,51.81,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.87,-1.0,51.86,-1.0,-1.0,-1.0,48.94,-1.0,-1.0,-1.0,51.8,-1.0,-1.0,-1.0,43.18,-1.0,46.59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.38,-1.0,50.31,-1.0,48.03,-1.0,-1.0,-1.0,-1.0,46.32,50.68,-1.0,-1.0,-1.0,47.87,56.86,-1.0,49.49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.48,-1.0,-1.0,-1.0,-1.0
janna,3 Tier,0.5135000000000001,0.005600000000000001,0.0341,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.4,-1.0,-1.0,-1.0,50.75,-1.0,-1.0,-1.0,-1.0,-1.0,54.55,-1.0,-1.0,50.55,44.93,-1.0,-1.0,57.28,-1.0,-1.0,53.19,-1.0,-1.0,48.41,-1.0,45.56,-1.0,-1.0,-1.0,-1.0,-1.0,46.74,-1.0,-1.0,-1.0,55.65,-1.0,47.22,58.06,-1.0,-1.0,46.34,-1.0,-1.0,-1.0,-1.0,-1.0,53.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.07,-1.0,-1.0,-1.0,-1.0,66.67,52.7,49.03,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.83,-1.0,-1.0,-1.0,-1.0,51.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.61,-1.0,47.59,-1.0,-1.0,-1.0,49.03,-1.0,-1.0,-1.0,54.04,-1.0,-1.0,-1.0,-1.0,-1.0,49.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.52,-1.0,50.85,-1.0,51.34,-1.0,-1.0,-1.0,-1.0,49.83,47.57,-1.0,-1.0,-1.0,47.85,57.23,-1.0,50.78,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.91,-1.0,-1.0,58.49,-1.0
karma,4 Tier,0.4698,0.0079,0.037000000000000005,-1.0,-1.0,54.05,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.54,-1.0,-1.0,-1.0,46.84,48.7,-1.0,-1.0,-1.0,-1.0,48.62,-1.0,-1.0,47.11,39.69,-1.0,-1.0,55.88,-1.0,-1.0,46.67,-1.0,-1.0,38.56,-1.0,-1.0,-1.0,-1.0,50.0,-1.0,-1.0,-1.0,51.43,-1.0,-1.0,50.87,-1.0,40.66,52.94,-1.0,-1.0,39.18,-1.0,-1.0,-1.0,-1.0,-1.0,44.67,-1.0,-1.0,-1.0,-1.0,-1.0,55.56,-1.0,-1.0,-1.0,-1.0,-1.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.97,-1.0,-1.0,-1.0,-1.0,-1.0,48.43,46.59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.73,-1.0,-1.0,-1.0,-1.0,49.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.75,-1.0,48.56,-1.0,-1.0,-1.0,46.11,-1.0,-1.0,-1.0,47.46,-1.0,-1.0,-1.0,50.88,-1.0,46.36,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.97,-1.0,49.74,-1.0,45.35,-1.0,-1.0,-1.0,-1.0,47.02,44.26,-1.0,-1.0,-1.0,35.48,53.05,-1.0,43.3,-1.0,-1.0,-1.0,-1.0,-1.0,50.55,-1.0,-1.0,48.31,-1.0,-1.0,51.35,-1.0
taric,3 Tier,0.5349,0.0025,0.0131,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.55,-1.0,-1.0,-1.0,43.64,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.77,48.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.34,-1.0,-1.0,-1.0,-1.0,-1.0,53.49,-1.0,-1.0,-1.0,54.76,-1.0,56.5,-1.0,-1.0,-1.0,48.52,-1.0,-1.0,-1.0,-1.0,-1.0,41.82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.57,-1.0,-1.0,-1.0,-1.0,-1.0,50.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.74,-1.0,-1.0,-1.0,-1.0,57.89,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.84,-1.0,55.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,67.74,-1.0,49.86,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.33,-1.0,-1.0,-1.0,52.37,-1.0,-1.0,-1.0,-1.0,-1.0,55.31,-1.0,-1.0,-1.0,-1.0,45.71,-1.0,51.05,-1.0,-1.0,-1.0,-1.0,-1.0,52.63,-1.0,-1.0,60.38,-1.0,-1.0,-1.0,-1.0
veigar,5 Tier,0.45039999999999997,0.0024,0.0064,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.26,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.15,-1.0,-1.0,-1.0,34.88,-1.0,-1.0,-1.0,-1.0,-1.0,40.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.66,-1.0,-1.0,-1.0,-1.0,-1.0,41.69,46.67,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.17,-1.0,-1.0,-1.0,-1.0,44.19,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.06,-1.0,42.86,-1.0,43.75,-1.0,-1.0,-1.0,-1.0,54.05,50.55,-1.0,-1.0,-1.0,-1.0,34.29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
swain,3 Tier,0.5006,0.023399999999999997,0.044199999999999996,-1.0,-1.0,40.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.01,-1.0,-1.0,-1.0,43.53,43.79,-1.0,-1.0,-1.0,-1.0,53.97,-1.0,-1.0,44.61,50.7,-1.0,-1.0,-1.0,-1.0,-1.0,62.5,-1.0,-1.0,35.59,-1.0,55.32,-1.0,-1.0,43.99,-1.0,-1.0,50.46,46.43,-1.0,-1.0,-1.0,-1.0,48.51,54.46,-1.0,-1.0,49.57,-1.0,-1.0,-1.0,-1.0,-1.0,46.93,-1.0,-1.0,-1.0,-1.0,-1.0,48.75,-1.0,-1.0,-1.0,-1.0,-1.0,48.4,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.19,-1.0,-1.0,-1.0,-1.0,52.27,49.3,46.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.21,-1.0,-1.0,-1.0,-1.0,50.29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.21,-1.0,50.22,-1.0,-1.0,-1.0,49.75,-1.0,-1.0,-1.0,47.94,-1.0,-1.0,-1.0,50.0,-1.0,49.28,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.86,-1.0,45.78,-1.0,52.58,-1.0,-1.0,-1.0,-1.0,46.64,50.14,-1.0,-1.0,-1.0,61.47,-1.0,-1.0,52.51,-1.0,-1.0,-1.0,-1.0,-1.0,56.96,-1.0,-1.0,48.06,-1.0,-1.0,49.6,-1.0
blitzcrank,OP Tier,0.5288,0.3121,0.0901,-1.0,-1.0,51.34,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.95,-1.0,-1.0,-1.0,52.6,45.28,-1.0,-1.0,-1.0,-1.0,57.18,-1.0,-1.0,49.69,50.16,-1.0,-1.0,69.08,-1.0,-1.0,53.92,-1.0,-1.0,47.31,-1.0,51.59,-1.0,-1.0,53.08,-1.0,-1.0,60.24,43.93,59.18,-1.0,50.87,-1.0,-1.0,63.44,-1.0,-1.0,48.17,-1.0,-1.0,-1.0,-1.0,-1.0,51.02,-1.0,-1.0,-1.0,-1.0,-1.0,53.08,-1.0,-1.0,-1.0,-1.0,-1.0,51.9,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.55,-1.0,-1.0,-1.0,-1.0,52.78,54.67,53.8,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.42,-1.0,-1.0,-1.0,-1.0,54.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.76,-1.0,53.85,-1.0,-1.0,-1.0,57.57,-1.0,-1.0,-1.0,47.9,-1.0,-1.0,-1.0,55.35,-1.0,54.13,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,56.55,-1.0,59.82,-1.0,52.7,-1.0,-1.0,-1.0,-1.0,48.42,48.22,-1.0,-1.0,-1.0,52.03,49.82,-1.0,54.41,-1.0,-1.0,-1.0,-1.0,-1.0,60.67,-1.0,-1.0,53.95,-1.0,-1.0,51.04,-1.0
malphite,5 Tier,0.46399999999999997,0.0088,0.01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.22,-1.0,-1.0,-1.0,46.81,-1.0,-1.0,-1.0,-1.0,-1.0,49.15,-1.0,-1.0,44.59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.23,-1.0,-1.0,-1.0,47.83,-1.0,39.37,-1.0,-1.0,-1.0,38.98,-1.0,-1.0,-1.0,-1.0,-1.0,41.18,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.65,-1.0,-1.0,-1.0,-1.0,-1.0,44.27,42.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.12,-1.0,-1.0,-1.0,-1.0,48.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.59,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.45,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.0,-1.0,64.29,-1.0,35.2,-1.0,-1.0,-1.0,-1.0,48.94,42.37,-1.0,-1.0,-1.0,-1.0,46.88,-1.0,56.52,-1.0,-1.0,-1.0,-1.0,-1.0,53.41,-1.0,-1.0,46.1,-1.0,-1.0,-1.0,-1.0
maokai,OP Tier,0.5415,0.0055000000000000005,0.0379,-1.0,-1.0,52.08,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.91,-1.0,-1.0,-1.0,53.85,53.06,-1.0,-1.0,-1.0,-1.0,57.3,-1.0,-1.0,49.02,54.85,-1.0,-1.0,-1.0,-1.0,-1.0,48.53,-1.0,-1.0,51.18,-1.0,57.73,-1.0,-1.0,51.9,-1.0,-1.0,59.83,50.0,65.85,-1.0,50.75,-1.0,51.56,64.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.91,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.43,-1.0,-1.0,-1.0,-1.0,56.76,55.38,56.09,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.78,-1.0,-1.0,-1.0,-1.0,57.29,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.3,-1.0,62.6,-1.0,-1.0,-1.0,53.87,-1.0,-1.0,-1.0,50.83,-1.0,-1.0,-1.0,-1.0,-1.0,56.48,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.88,-1.0,56.44,-1.0,54.71,-1.0,-1.0,-1.0,-1.0,52.16,52.16,-1.0,-1.0,-1.0,56.0,55.7,-1.0,54.7,-1.0,-1.0,-1.0,-1.0,-1.0,65.03,-1.0,-1.0,55.09,-1.0,-1.0,52.94,-1.0
brand,2 Tier,0.5025,0.051,0.0538,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.49,-1.0,-1.0,-1.0,47.11,45.22,-1.0,-1.0,-1.0,-1.0,55.52,-1.0,-1.0,48.43,44.3,-1.0,-1.0,53.01,-1.0,-1.0,55.81,-1.0,-1.0,48.02,-1.0,48.94,-1.0,-1.0,45.21,-1.0,-1.0,57.4,55.38,60.53,-1.0,54.47,-1.0,49.6,58.82,-1.0,-1.0,45.16,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.18,-1.0,-1.0,-1.0,-1.0,-1.0,47.47,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.42,-1.0,-1.0,-1.0,-1.0,-1.0,49.29,46.65,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.0,-1.0,-1.0,-1.0,-1.0,50.6,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.41,-1.0,51.28,-1.0,-1.0,-1.0,48.78,-1.0,-1.0,-1.0,50.61,-1.0,-1.0,-1.0,-1.0,-1.0,47.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.55,-1.0,53.04,-1.0,50.85,-1.0,-1.0,-1.0,-1.0,45.6,50.23,-1.0,-1.0,-1.0,51.47,48.82,-1.0,47.86,-1.0,-1.0,-1.0,-1.0,-1.0,53.88,-1.0,-1.0,47.7,-1.0,-1.0,50.0,-1.0
heimerdinger,5 Tier,0.4882,0.0031,0.0077,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.24,-1.0,-1.0,56.04,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.11,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.78,-1.0,-1.0,-1.0,50.0,-1.0,47.8,-1.0,-1.0,-1.0,48.65,-1.0,-1.0,-1.0,-1.0,-1.0,51.06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.98,-1.0,-1.0,-1.0,-1.0,-1.0,45.45,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.47,-1.0,-1.0,-1.0,-1.0,58.33,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.46,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,53.49,-1.0,-1.0,-1.0,56.07,-1.0,-1.0,-1.0,-1.0,50.0,49.56,-1.0,-1.0,-1.0,52.0,45.0,-1.0,51.61,-1.0,-1.0,-1.0,-1.0,-1.0,42.42,-1.0,-1.0,42.17,-1.0,-1.0,50.0,-1.0
pantheon,3 Tier,0.505,0.014199999999999999,0.0315,-1.0,-1.0,51.61,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.11,-1.0,-1.0,-1.0,48.07,-1.0,-1.0,-1.0,-1.0,-1.0,47.18,-1.0,-1.0,48.19,48.33,-1.0,-1.0,62.35,-1.0,-1.0,-1.0,-1.0,-1.0,64.29,-1.0,50.17,-1.0,-1.0,52.82,-1.0,-1.0,48.37,53.85,-1.0,-1.0,58.01,-1.0,49.74,51.56,-1.0,-1.0,46.15,-1.0,-1.0,-1.0,-1.0,-1.0,51.57,-1.0,-1.0,-1.0,-1.0,-1.0,54.1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.44,-1.0,-1.0,-1.0,-1.0,-1.0,53.52,48.72,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.34,-1.0,-1.0,-1.0,-1.0,47.39,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.03,-1.0,-1.0,-1.0,-1.0,-1.0,50.0,-1.0,-1.0,-1.0,41.96,-1.0,-1.0,-1.0,50.79,-1.0,50.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.55,-1.0,53.94,-1.0,51.13,-1.0,-1.0,-1.0,-1.0,50.45,48.48,-1.0,-1.0,-1.0,51.72,49.2,-1.0,52.18,-1.0,-1.0,-1.0,-1.0,-1.0,53.67,-1.0,-1.0,48.35,-1.0,-1.0,48.91,-1.0
leona,OP Tier,0.5246999999999999,0.0613,0.0794,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.87,-1.0,-1.0,-1.0,50.93,46.84,-1.0,-1.0,-1.0,-1.0,52.83,-1.0,-1.0,46.49,49.24,-1.0,-1.0,53.13,-1.0,-1.0,60.69,-1.0,-1.0,48.16,-1.0,53.59,-1.0,-1.0,49.53,-1.0,-1.0,57.3,48.78,55.71,-1.0,50.0,-1.0,51.87,53.56,-1.0,-1.0,47.73,-1.0,-1.0,-1.0,-1.0,-1.0,54.27,-1.0,-1.0,-1.0,-1.0,-1.0,52.23,-1.0,-1.0,-1.0,-1.0,-1.0,53.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,61.36,54.06,52.31,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,55.01,-1.0,-1.0,-1.0,-1.0,54.99,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,52.48,-1.0,54.26,-1.0,-1.0,-1.0,51.67,-1.0,-1.0,-1.0,50.86,-1.0,-1.0,-1.0,50.0,-1.0,52.32,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.86,-1.0,57.62,-1.0,52.42,-1.0,-1.0,-1.0,-1.0,48.06,49.74,-1.0,-1.0,-1.0,53.85,52.58,-1.0,54.11,-1.0,-1.0,-1.0,-1.0,-1.0,57.18,-1.0,-1.0,51.59,-1.0,-1.0,48.92,-1.0
shen,5 Tier,0.4789,0.0004,0.005,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.79,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.38,-1.0,-1.0,-1.0,-1.0,-1.0,45.68,-1.0,-1.0,-1.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,41.82,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.09,-1.0,-1.0,-1.0,-1.0,-1.0,56.47,44.66,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.25,-1.0,-1.0,-1.0,-1.0,56.25,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.67,-1.0,52.63,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.06,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.43,-1.0,51.72,-1.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.23,-1.0,-1.0,-1.0,-1.0,48.65,-1.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,36.92,-1.0,-1.0,-1.0,-1.0
lux,2 Tier,0.4946,0.0928,0.1394,-1.0,-1.0,53.38,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.65,-1.0,-1.0,-1.0,47.98,42.01,-1.0,-1.0,-1.0,-1.0,53.59,-1.0,-1.0,48.59,50.53,-1.0,-1.0,51.39,-1.0,-1.0,50.83,-1.0,-1.0,46.28,-1.0,49.28,-1.0,-1.0,46.86,-1.0,-1.0,51.14,49.72,59.42,-1.0,51.55,-1.0,45.07,56.61,-1.0,-1.0,46.15,-1.0,-1.0,-1.0,-1.0,-1.0,50.72,-1.0,-1.0,-1.0,-1.0,-1.0,51.31,-1.0,-1.0,-1.0,-1.0,-1.0,47.15,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,45.73,-1.0,-1.0,-1.0,-1.0,41.18,-1.0,45.49,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,50.09,-1.0,-1.0,-1.0,-1.0,51.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,46.11,-1.0,53.02,-1.0,-1.0,-1.0,50.29,-1.0,-1.0,-1.0,49.48,-1.0,-1.0,-1.0,47.7,-1.0,50.94,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.62,-1.0,48.57,-1.0,49.37,-1.0,-1.0,-1.0,-1.0,44.82,49.16,-1.0,-1.0,-1.0,50.43,50.36,-1.0,48.72,-1.0,-1.0,-1.0,-1.0,-1.0,53.14,-1.0,-1.0,47.82,-1.0,-1.0,49.36,-1.0
xerath,2 Tier,0.5157,0.0868,0.0642,-1.0,-1.0,51.56,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.78,-1.0,-1.0,-1.0,51.08,46.95,-1.0,-1.0,-1.0,-1.0,52.69,-1.0,-1.0,51.48,47.25,-1.0,-1.0,56.9,-1.0,-1.0,46.9,-1.0,-1.0,48.11,-1.0,53.13,-1.0,-1.0,50.66,-1.0,-1.0,53.67,45.61,55.26,-1.0,52.62,-1.0,46.22,56.48,-1.0,-1.0,44.57,-1.0,-1.0,-1.0,-1.0,-1.0,52.85,-1.0,-1.0,-1.0,-1.0,-1.0,58.82,-1.0,-1.0,-1.0,-1.0,-1.0,50.76,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,48.66,-1.0,-1.0,-1.0,-1.0,56.57,54.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.91,-1.0,-1.0,-1.0,-1.0,55.88,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,51.78,-1.0,57.33,-1.0,-1.0,-1.0,54.73,-1.0,-1.0,-1.0,49.9,-1.0,-1.0,-1.0,41.4,-1.0,51.77,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,49.92,-1.0,51.55,-1.0,52.42,-1.0,-1.0,-1.0,-1.0,49.47,48.46,-1.0,-1.0,-1.0,46.24,57.25,-1.0,47.07,-1.0,-1.0,-1.0,-1.0,-1.0,58.43,-1.0,-1.0,48.91,-1.0,-1.0,59.09,-1.0
